81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	44	10000100000000010000000004844054		5451323
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	45	10000100000000010000000004844019		5451359
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	46	10000100000000010000000004844068		5451309
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	47	10000100000000010000000004844039		5451338
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	48	10000100000000010000000004843985		5451393
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	49	10000100000000010000000004844062		5451315
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	50	10000100000000010000000004844035		5451342
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	51	10000100000000010000000004844070		5451307
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	52	10000100000000010000000004844030		5451347
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	53	10000100000000010000000004844071		5451306
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	54	10000100000000010000000004843984		5451394
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	55	10000100000000010000000004844007		5451371
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	56	10000100000000010000000004844052		5451325
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	57	10000100000000010000000004844082		5451295
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	58	10000100000000010000000004844037		5451340
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	59	10000100000000010000000004844078		5451299
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	60	10000100000000010000000004844114		5451263
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	61	10000100000000010000000004843988		5451390
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	62	10000100000000010000000004843998		5451380
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	63	10000100000000010000000004843964		5451414
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	64	10000100000000010000000004843986		5451392
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	65	10000100000000010000000004843993		5451385
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	66	10000100000000010000000004844079		5451298
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	67	10000100000000010000000004844018		5451360
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	68	10000100000000010000000004844029		5451348
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	69	10000100000000010000000004844101		5451276
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	70	10000100000000010000000004844024		5451353
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	71	10000100000000010000000004844012		5451366
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	72	10000100000000010000000004844083		5451294
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	73	10000100000000010000000004844075		5451302
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	74	10000100000000010000000004844113		5451264
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	75	10000100000000010000000004844048		5451329
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	76	10000100000000010000000004844115		5451262
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	77	10000100000000010000000004844015		5451363
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	78	10000100000000010000000004844025		5451352
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	79	10000100000000010000000004843978		5451400
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	80	10000100000000010000000004844057		5451320
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	81	10000100000000010000000004844102		5451275
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	82	10000100000000010000000004844103		5451274
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	83	10000100000000010000000004844088		5451289
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	84	10000100000000010000000004844026		5451351
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	85	10000100000000010000000004844091		5451286
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	86	10000100000000010000000004844098		5451279
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	87	10000100000000010000000004844009		5451369
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	88	10000100000000010000000004844043		5451334
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	89	10000100000000010000000004843976		5451402
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	90	10000100000000010000000004843994		5451384
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	91	10000100000000010000000004844016		5451362
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	92	10000100000000010000000004844066		5451311
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	93	10000100000000010000000004844049		5451328
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	94	10000100000000010000000004844058		5451319
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	95	10000100000000010000000004843980		5451398
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	96	10000100000000010000000004843990		5451388
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	97	10000100000000010000000004844108		5451269
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	98	10000100000000010000000004844023		5451354
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	99	10000100000000010000000004844074		5451303
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	100	10000100000000010000000004844069		5451308
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	101	10000100000000010000000004844051		5451326
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	102	10000100000000010000000004844031		5451346
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	103	10000100000000010000000004844100		5451277
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	104	10000100000000010000000004844060		5451317
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	105	10000100000000010000000004843983		5451395
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	106	10000100000000010000000004844002		5451376
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	107	10000100000000010000000004843965		5451413
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	108	10000100000000010000000004844050		5451327
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	109	10000100000000010000000004844072		5451305
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	110	10000100000000010000000004844032		5451345
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	111	10000100000000010000000004844028		5451349
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	112	10000100000000010000000004843968		5451410
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	113	10000100000000010000000004844042		5451335
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	114	10000100000000010000000004844001		5451377
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	115	10000100000000010000000004843969		5451409
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	116	10000100000000010000000004844106		5451271
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	117	10000100000000010000000004843973		5451405
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	118	10000100000000010000000004843979		5451399
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	119	10000100000000010000000004844036		5451341
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	120	10000100000000010000000004843996		5451382
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	121	10000100000000010000000004844047		5451330
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	122	10000100000000010000000004844081		5451296
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	123	10000100000000010000000004843974		5451404
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	124	10000100000000010000000004844094		5451283
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	125	10000100000000010000000004844013		5451365
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	126	10000100000000010000000004844109		5451268
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	127	10000100000000010000000004844093		5451284
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	128	10000100000000010000000004844059		5451318
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	129	10000100000000010000000004844046		5451331
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	130	10000100000000010000000004844000		5451378
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	131	10000100000000010000000004844104		5451273
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	132	10000100000000010000000004844119		5451258
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	133	10000100000000010000000004844073		5451304
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	134	10000100000000010000000004844097		5451280
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	135	10000100000000010000000004843972		5451406
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	136	10000100000000010000000004844034		5451343
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	137	10000100000000010000000004844005		5451373
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	138	10000100000000010000000004844118		5451259
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	139	10000100000000010000000004844045		5451332
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	140	10000100000000010000000004844044		5451333
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	141	10000100000000010000000004844076		5451301
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	142	10000100000000010000000004844099		5451278
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	143	10000100000000010000000004844111		5451266
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	144	10000100000000010000000004844085		5451292
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	145	10000100000000010000000004843999		5451379
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	146	10000100000000010000000004844022		5451355
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	147	10000100000000010000000004844041		5451336
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	148	10000100000000010000000004844089		5451288
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	149	10000100000000010000000004844084		5451293
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	150	10000100000000010000000004844033		5451344
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	151	10000100000000010000000004844110		5451267
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	152	10000100000000010000000004843981		5451397
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	153	10000100000000010000000004844096		5451281
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	154	10000100000000010000000004844117		5451260
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	155	10000100000000010000000004844038		5451339
81	–°÷Ì≈Â∆Ê	10000100000000100000000004843933	156	10000100000000010000000004844092		5451285
